OBJECTID,Shape_Leng,Latitude,Longitude,Projection_y_coordinate,Projection_x_coordinate,tas_annual_baseline_81_00_media,tas_annual_01_20_median,tas_annual_change_01_20_median,tas_annual_change_15_median,tas_annual_change_20_median,tas_annual_change_25_median,tas_annual_change_30_median,tas_annual_change_40_median,tas_annual_baseline_81_00_upper,tas_annual_01_20_upper,tas_annual_change_01_20_upper,tas_annual_change_15_upper,tas_annual_change_20_upper,tas_annual_change_25_upper,tas_annual_change_30_upper,tas_annual_change_40_upper,tas_annual_baseline_81_00_lower,tas_annual_01_20_lower,tas_annual_change_01_20_lower,tas_annual_change_15_lower,tas_annual_change_20_lower,tas_annual_change_25_lower,tas_annual_change_30_lower,tas_annual_change_40_lower,SHAPE_Length,SHAPE_Area,,Comments,
1959,48000,58.1351456,-4.005673,918000,282000,6.573726128,7.239860026,0.666133898,0.991900137,1.6120119,1.914456277,2.338103583,3.100310627,6.587545573,7.468554688,0.881009115,1.292473597,1.739977834,2.115279612,2.729062888,3.480273438,6.568819987,7.16164388,0.592823893,0.874723979,1.297027013,1.7771287,2.168339637,2.850616578,48000,-144000000,,,
1960,48000,58.13818776,-3.80200098,918000,294000,6.507953559,7.170646701,0.662693142,0.971387416,1.568353963,1.886586733,2.320471863,3.015312603,6.521194661,7.386791992,0.865597331,1.266557385,1.73130105,2.071123409,2.703767232,3.395383055,6.502993707,7.059957682,0.556963976,0.855963671,1.300307669,1.699299717,2.060159712,2.83994554,48000,-144000000,,,
1961,48000,58.14090464,-3.59828988,918000,306000,7.010974392,7.668737522,0.657763129,0.966745618,1.530862191,1.852561965,2.282330574,2.936708326,7.017320964,7.863365885,0.846044922,1.277371497,1.719153904,2.058681434,2.676784526,3.306912771,7.00632487,7.528972439,0.522647569,0.849848865,1.285633655,1.648347078,2.006329107,2.813041036,48000,-144000000,,,
1962,48000,58.14329592,-3.39454353,918000,318000,7.613264974,8.253471137,0.640206163,0.947314195,1.513984646,1.834568827,2.272477691,2.920705063,7.620296224,8.461427409,0.841131185,1.251594432,1.687138775,2.026890966,2.635836124,3.264624798,7.607099609,8.141393772,0.534294162,0.843129366,1.271952505,1.647261233,2.00146549,2.806966275,48000,-144000000,,,
1963,48000,58.15796792,-7.06830906,930000,102000,8.074253743,8.617422146,0.543168403,0.814329324,1.296921361,1.58264403,1.917050355,2.548552052,8.081295573,8.845707465,0.764411892,1.081031798,1.433956835,1.682969422,2.201103567,2.69180398,8.070887587,8.56625651,0.495368924,0.699674324,1.054149616,1.247529555,1.708882585,2.20427662,48000,-144000000,,,
1964,48000,58.16589697,-6.86514709,930000,114000,8.224464518,8.788760579,0.564296061,0.830443923,1.320031622,1.59309126,1.93823963,2.57688744,8.231971571,9.005723199,0.773751628,1.094119389,1.43764341,1.699879557,2.236892103,2.745245277,8.22257487,8.729989692,0.507414822,0.707731275,1.075002868,1.299694915,1.732527023,2.26852862,48000,-144000000,,,
1965,48000,58.17350299,-6.66187945,930000,126000,8.17424018,8.741717936,0.567477756,0.836908585,1.329756932,1.602003762,1.966153894,2.613688539,8.183012695,8.964495443,0.781482747,1.107249349,1.438855562,1.726034485,2.272988255,2.782194656,8.173453776,8.682787543,0.509333767,0.726421028,1.112219794,1.342201813,1.74455166,2.320885882,48000,-144000000,,,
1966,48000,58.18078618,-6.4585099,930000,138000,7.931477322,8.486429036,0.554951714,0.83061911,1.322274163,1.591782549,1.962275688,2.593848922,7.936128472,8.723179253,0.787050781,1.10436849,1.424665902,1.731977797,2.27788644,2.762475147,7.928408203,8.432511393,0.50410319,0.726569424,1.100400184,1.322643074,1.740851004,2.300926184,48000,-144000000,,,
1967,48000,58.18774581,-6.2550439,930000,150000,8.255780979,8.809314779,0.5535338,0.828956344,1.321190308,1.59088769,1.960440745,2.59134546,8.261065538,9.049671766,0.788606228,1.105541915,1.422594737,1.728962674,2.280677626,2.75832101,8.253237847,8.754351128,0.501113281,0.722553013,1.098641493,1.320936053,1.735636238,2.297845775,48000,-144000000,,,
1968,48000,58.21234087,-5.44029524,930000,198000,8.522644857,9.127286241,0.604641385,0.897865152,1.432488284,1.698017294,2.094430519,2.763162758,8.529178602,9.35921224,0.830033637,1.180353035,1.539609168,1.820101092,2.407265754,3.073175533,8.519035373,9.065649414,0.546614041,0.76971628,1.164033823,1.523581814,1.881616495,2.574100736,48000,-144000000,,,
1969,48000,58.21767768,-5.2364081,930000,210000,8.173645833,8.775902235,0.602256402,0.896784668,1.427163693,1.697861625,2.093339146,2.762093629,8.17765625,9.004273546,0.826617296,1.172867529,1.530428861,1.818582718,2.403328761,3.061666124,8.170208333,8.715583767,0.545375434,0.769491955,1.166611276,1.515915179,1.872776951,2.566058459,48000,-144000000,,,
1970,48000,58.2226889,-5.03244969,930000,222000,7.075756836,7.698585341,0.622828505,0.925064936,1.483864294,1.75762933,2.159209269,2.835941634,7.08648329,7.92813151,0.84164822,1.209819723,1.565345982,1.887381417,2.500930964,3.18570886,7.072845595,7.637515734,0.564670139,0.787131102,1.200481306,1.577157506,1.944959413,2.641480035,48000,-144000000,,,
1971,48000,58.22737472,-4.82842493,930000,234000,6.316263292,6.971333008,0.655069716,0.967522063,1.566269454,1.845571651,2.258076882,2.965950947,6.328012153,7.19687934,0.868867188,1.268352348,1.646361633,2.011299061,2.640032035,3.371327143,6.311917318,6.893732639,0.581815321,0.829047412,1.254177466,1.664561994,2.035128658,2.73224643,48000,-144000000,,,
1972,48000,58.23173462,-4.62433848,930000,246000,6.310242242,6.970606554,0.660364312,0.98853526,1.611650636,1.900192819,2.32160797,3.065273657,6.325379774,7.211799588,0.886419813,1.303204908,1.701793491,2.100884099,2.716712472,3.476430561,6.306184896,6.898831923,0.592647027,0.856823718,1.282011615,1.732218915,2.118447731,2.800485775,48000,-144000000,,,
1973,48000,58.23576835,-4.42019486,930000,258000,6.22233724,6.872713487,0.650376248,0.984013504,1.603958101,1.895342546,2.326458488,3.075576559,6.23749566,7.119498155,0.882002496,1.293417452,1.7190362,2.128975436,2.726864459,3.476415292,6.218592665,6.808413086,0.589820421,0.85505322,1.262724144,1.730150644,2.139709615,2.817282056,48000,-144000000,,,
1974,48000,58.23947625,-4.21599848,930000,270000,6.320847168,6.975841471,0.654994303,0.990798973,1.601377857,1.898628614,2.328437474,3.080313895,6.3316352,7.209908854,0.878273655,1.28734977,1.724549102,2.138343435,2.720465056,3.465646004,6.315380859,6.911903212,0.596522352,0.854542359,1.267846344,1.745530961,2.149307932,2.828749354,48000,-144000000,,,
1975,48000,58.24285798,-4.01175359,930000,282000,6.809910753,7.460959473,0.65104872,0.991682917,1.607422224,1.906730647,2.338209235,3.076269854,6.823889974,7.706169162,0.882279188,1.301830073,1.740159299,2.143626845,2.715114966,3.461020947,6.803200955,7.394965278,0.591764323,0.857300425,1.282977301,1.75395128,2.168203203,2.844071697,48000,-144000000,,,
1976,48000,58.24591286,-3.80746494,930000,294000,6.067310655,6.719696723,0.652386068,0.986669573,1.594747024,1.887454453,2.332022053,3.05142365,6.08285753,6.960431858,0.877574327,1.300729735,1.737675575,2.12548717,2.704893586,3.434283492,6.058883464,6.645721571,0.586838108,0.848959573,1.281882854,1.757130017,2.140193762,2.852691127,48000,-144000000,,,
1977,48000,58.24864106,-3.60313725,930000,306000,6.571824816,7.216208767,0.644383952,0.964996745,1.537925606,1.849325978,2.291865131,2.96221203,6.582481554,7.426563585,0.844082031,1.253905862,1.712785502,2.058211573,2.652131516,3.317092014,6.564504123,7.114748264,0.550244141,0.849067848,1.277482691,1.686567099,2.043524977,2.826475255,48000,-144000000,,,
1978,48000,58.25104217,-3.39877373,930000,318000,7.321696777,7.941620009,0.619923231,0.915379103,1.480176466,1.806139956,2.239202112,2.875657565,7.329227431,8.161998155,0.832770725,1.224182349,1.636989707,2.002430065,2.583364103,3.185238302,7.317984484,7.849155816,0.531171332,0.829182297,1.25886153,1.613126137,1.985070219,2.764612165,48000,-144000000,,,
1979,48000,58.2531161,-3.19437911,930000,330000,7.677488878,8.283602973,0.606114095,0.897055909,1.468393335,1.782684074,2.209067034,2.845133799,7.684262153,8.522894965,0.838632812,1.21282782,1.601962451,1.9842381,2.545605701,3.139868035,7.673967556,8.19375651,0.519788954,0.816758588,1.245932488,1.576276765,1.949929212,2.710509156,48000,-144000000,,,
1980,48000,58.26532273,-7.08367175,942000,102000,8.488740234,9.041582031,0.552841797,0.821004555,1.306493895,1.587097504,1.925826978,2.560288396,8.496036241,9.264346788,0.768310547,1.08645265,1.435484018,1.689973442,2.215927424,2.713941101,8.486133355,8.986230469,0.500097114,0.704910559,1.058714115,1.269136672,1.718676086,2.230891591,48000,-144000000,,,
1981,48000,58.27328444,-6.87990027,942000,114000,8.676595052,9.239708116,0.563113064,0.830137326,1.319067693,1.595171118,1.946289683,2.588187521,8.685024957,9.45961263,0.774587674,1.095390883,1.435402483,1.709630095,2.240617818,2.749027313,8.675736762,9.179665799,0.503929036,0.715346964,1.07716709,1.304264891,1.737837172,2.273960452,48000,-144000000,,,
1982,48000,58.28092217,-6.67602172,942000,126000,8.086314833,8.651565484,0.565250651,0.836220122,1.324728203,1.59850834,1.960968812,2.609481169,8.092757161,8.87319987,0.780442708,1.098431816,1.436411805,1.729568633,2.249392671,2.769821764,8.083927409,8.58937066,0.505443251,0.723923947,1.091340216,1.322128286,1.743906302,2.295481047,48000,-144000000,,,
1983,48000,58.28823564,-6.47204047,942000,138000,7.714300673,8.257545844,0.543245171,0.826241319,1.311548342,1.577962033,1.947455874,2.557849263,7.719664714,8.505671658,0.786006944,1.096317946,1.4240857,1.725059756,2.253301556,2.723809472,7.710895182,8.209330512,0.49843533,0.703190156,1.07289667,1.275548683,1.712209666,2.246561828,48000,-144000000,,,
1984,48000,58.29522481,-6.26796156,942000,150000,7.855475803,8.39731798,0.541842177,0.820150011,1.306714655,1.575400662,1.938706881,2.549554282,7.861273329,8.638842231,0.777568902,1.08510024,1.41842776,1.719851475,2.235357789,2.716602932,7.85206543,8.346575521,0.494510091,0.709390191,1.073272518,1.266602725,1.702022569,2.229293904,48000,-144000000,,,
1985,48000,58.30188845,-6.06378902,942000,162000,8.473551704,9.004772135,0.531220432,0.80490649,1.294998566,1.560547973,1.915744978,2.508253452,8.478107096,9.247753906,0.76964681,1.060373367,1.403247742,1.712789455,2.201681677,2.68993239,8.470362413,8.960984158,0.490621745,0.694091229,1.070324952,1.228078187,1.64749938,2.175085462,48000,-144000000,,,
1986,48000,58.32528229,-5.24624914,942000,210000,8.348305664,8.958470866,0.610165202,0.908388581,1.45374274,1.727043845,2.127013656,2.79290951,8.356225043,9.189288194,0.833063151,1.186113359,1.544733383,1.858142051,2.441500264,3.113091492,8.345306532,8.902929688,0.557623155,0.774189556,1.183922578,1.519081282,1.882519609,2.602084315,48000,-144000000,,,
1987,48000,58.33031473,-5.04167316,942000,222000,7.431952854,8.048886176,0.616933322,0.918136871,1.476609843,1.751916026,2.154812399,2.815960571,7.443876411,8.28516276,0.84128635,1.202875047,1.561599263,1.884961118,2.480249333,3.157959088,7.430045573,7.989119466,0.559073893,0.783182974,1.194861783,1.532998305,1.90499938,2.629676598,48000,-144000000,,,
1988,48000,58.33502044,-4.83702994,942000,234000,6.276748861,6.912348904,0.635600043,0.950252085,1.545074702,1.829504601,2.240978849,2.940830143,6.288926866,7.150882704,0.861955838,1.246595517,1.639316225,1.990773009,2.589467851,3.315738338,6.271612413,6.84843967,0.576827257,0.819868887,1.238587446,1.600985398,1.99622401,2.703699725,48000,-144000000,,,
1989,48000,58.33939876,-4.63232405,942000,246000,6.528136393,7.170362956,0.642226562,0.965420077,1.575887987,1.870447255,2.290443509,3.01788427,6.540282661,7.409073351,0.86879069,1.263456954,1.671334377,2.066265553,2.641163685,3.408149957,6.522784288,7.108690321,0.585906033,0.836323113,1.254191107,1.650091249,2.05937531,2.757690869,48000,-144000000,,,
1990,48000,58.34344927,-4.42756018,942000,258000,6.893777127,7.533133138,0.639356011,0.963194548,1.557580838,1.859233476,2.286426556,3.013642036,6.906537543,7.768720703,0.86218316,1.256649461,1.684724289,2.090229208,2.631468822,3.383968461,6.88812066,7.475407986,0.587287326,0.827421255,1.242379712,1.66564665,2.074958096,2.777433449,48000,-144000000,,,
1991,48000,58.3471723,-4.22274356,942000,270000,7.174472385,7.809249674,0.634777289,0.967328843,1.545862178,1.850201061,2.285570837,3.008167666,7.183384332,8.043994141,0.860609809,1.253453027,1.681853919,2.089531043,2.623315404,3.350023148,7.168757595,7.759646267,0.590888672,0.827431305,1.244981011,1.678077515,2.086299241,2.791796513,48000,-144000000,,,
1992,48000,58.35056788,-4.01787851,942000,282000,6.685700412,7.318192003,0.632491591,0.967468339,1.546660531,1.85033353,2.296618097,3.008039473,6.694372287,7.557903646,0.863531359,1.264648308,1.688387406,2.090182705,2.625576792,3.335961837,6.678310004,7.27062066,0.592310655,0.829715867,1.255355541,1.679841942,2.087559885,2.80835488,48000,-144000000,,,
1993,48000,58.35363551,-3.81296898,942000,294000,6.644808214,7.268613553,0.623805339,0.954847483,1.538395764,1.840690233,2.289688973,2.990776005,6.654309896,7.516497938,0.862188043,1.265477456,1.690278449,2.081293067,2.614677114,3.306641038,6.638502604,7.219022895,0.580520291,0.829337539,1.262459542,1.65759993,2.058330026,2.814652855,48000,-144000000,,,
1994,48000,58.3563751,-3.6080194,942000,306000,6.816943088,7.435709907,0.618766819,0.936161153,1.518315933,1.826255141,2.267140661,2.943703032,6.825329861,7.675147027,0.849817166,1.24742575,1.659415483,2.046758794,2.584563905,3.255967339,6.809850803,7.380427517,0.570576714,0.826197116,1.260521221,1.63328944,2.023509864,2.796214684,48000,-144000000,,,
1995,48000,58.35878624,-3.40303415,942000,318000,6.923267958,7.529359809,0.606091851,0.904354461,1.476676148,1.789130446,2.214793139,2.860942874,6.932032335,7.769199761,0.837167426,1.22352136,1.609796472,1.997250589,2.546036861,3.15374225,6.918208008,7.452326931,0.534118924,0.816009631,1.246585855,1.578232474,1.955913112,2.716571594,48000,-144000000,,,
1996,48000,58.36086893,-3.19801743,942000,330000,7.260595974,7.852122396,0.591526421,0.878312291,1.450751101,1.75466864,2.173362514,2.803431235,7.266151801,8.110883247,0.844731445,1.201786464,1.571043888,1.956846013,2.507542369,3.084683831,7.25664388,7.76692003,0.51027615,0.801199467,1.232539321,1.538045325,1.903284867,2.652118159,48000,-144000000,,,
1997,48000,58.36262349,-2.99297411,942000,342000,7.955581597,8.545020345,0.589438748,0.878569,1.450284004,1.750052936,2.162237684,2.798171167,7.961375868,8.805549045,0.844173177,1.189292509,1.573656684,1.957320705,2.486908224,3.068955336,7.952084418,8.461962891,0.509878472,0.794414424,1.228066871,1.528197286,1.893052404,2.633755942,48000,-144000000,,,
1998,48000,58.38833877,-6.69026651,954000,126000,8.458565809,9.009963921,0.551398112,0.82859167,1.312478686,1.584975341,1.94793364,2.574737387,8.465268555,9.242670356,0.777401801,1.095682457,1.429228025,1.721305984,2.237739671,2.732691902,8.455397135,8.951400282,0.496003147,0.716938735,1.078154762,1.28420033,1.733791568,2.251089177,48000,-144000000,,,
1999,48000,58.39568261,-6.48566905,954000,138000,8.041492242,8.585080295,0.543588053,0.82262561,1.300885985,1.576400024,1.935237101,2.551935467,8.047054579,8.818958876,0.771904297,1.082779173,1.425681424,1.719362186,2.215084274,2.703282361,8.038395182,8.523204753,0.48480957,0.708432126,1.077922764,1.25238922,1.697402266,2.209901,48000,-144000000,,,
2000,48000,58.40270067,-6.28097284,954000,150000,7.654406467,8.18562717,0.531220703,0.80490671,1.294998773,1.560547908,1.915744668,2.508254201,7.658961589,8.428608941,0.769647352,1.060372541,1.403247949,1.712789662,2.201682426,2.689931563,7.651216363,8.141838108,0.490621745,0.694091978,1.070324668,1.228078445,1.647500129,2.175086754,48000,-144000000,,,
2001,48000,58.40939228,-6.07618204,954000,162000,7.845515951,8.376736382,0.531220432,0.804906632,1.294998166,1.560548089,1.915744306,2.508253348,7.850071615,8.619717882,0.769646267,1.060373212,1.403247096,1.712790334,2.201682064,2.689932777,7.842326389,8.332948134,0.490621745,0.694092159,1.070325883,1.228078084,1.647499277,2.175086392,48000,-144000000,,,
2002,48000,58.43288441,-5.25616085,954000,210000,8.298435601,8.897088759,0.598653158,0.896156981,1.428990717,1.70760945,2.103428781,2.755304698,8.305336372,9.127027995,0.821691623,1.158546575,1.532220595,1.85186787,2.38918705,3.059946082,8.29465549,8.848388129,0.553732639,0.761606239,1.182148437,1.453561146,1.846581747,2.520098638,48000,-144000000,,,
2003,48000,58.43793801,-5.05096363,954000,222000,7.777201335,8.374610189,0.597408854,0.894336144,1.423606939,1.70255127,2.097020787,2.744134321,7.78367513,8.606176215,0.822501085,1.157434844,1.529662078,1.846919204,2.38125403,3.049752062,7.772775608,8.32632487,0.553549262,0.755172552,1.17637809,1.445798921,1.841802455,2.50818318,48000,-144000000,,,
2004,48000,58.44266372,-4.84569799,954000,234000,6.591580404,7.204024794,0.61244439,0.927994327,1.492238059,1.771223997,2.177827639,2.845683878,6.598603516,7.441822917,0.843219401,1.20740162,1.588398127,1.945676825,2.480765775,3.218235548,6.58554796,7.166815321,0.581267361,0.788092086,1.192520668,1.528604239,1.897492715,2.643443855,48000,-144000000,,,
2005,48000,58.44706048,-4.64036816,954000,246000,6.821786024,7.43453342,0.612747396,0.919947193,1.496725454,1.785275569,2.200180948,2.876712007,6.831353082,7.680512695,0.849159614,1.219491102,1.604751726,1.984734675,2.484635675,3.224999612,6.817332899,7.407859158,0.590526259,0.782753002,1.201758639,1.545441985,1.930168186,2.662877501,48000,-144000000,,,
2006,48000,58.45112796,-4.43497904,954000,258000,7.292430827,7.902220052,0.609789225,0.926307031,1.480371171,1.781787781,2.198030935,2.894146205,7.299978299,8.141617839,0.84163954,1.212342458,1.611993763,2.005692093,2.480057457,3.200633061,7.286959635,7.865742188,0.578782552,0.788462818,1.214394945,1.564071387,1.943608295,2.681061508,48000,-144000000,,,
2007,48000,58.45486628,-4.22953738,954000,270000,7.452385254,8.060262587,0.607877333,0.928777889,1.470844094,1.776046679,2.195977467,2.902852893,7.460932075,8.294459093,0.833527018,1.20818951,1.614674763,2.007563141,2.482769356,3.19030723,7.44625434,8.020819227,0.574564887,0.794613095,1.217354084,1.58702939,1.962066592,2.702107722,48000,-144000000,,,
2008,48000,58.45827566,-4.02404776,954000,282000,7.244091797,7.854610189,0.610518392,0.923860651,1.478595429,1.78704648,2.211581876,2.912045369,7.252939453,8.09215549,0.839216037,1.219792545,1.621315957,2.007694227,2.498298559,3.196413174,7.237642144,7.811110026,0.573467882,0.79878387,1.229306356,1.590698836,1.969099754,2.712633774,48000,-144000000,,,
2009,48000,58.46135599,-3.81851294,954000,294000,7.13094184,7.730550401,0.599608561,0.916471664,1.48460196,1.788725896,2.20538551,2.896787277,7.137695313,7.974558377,0.836863064,1.220324591,1.624496734,2.009871032,2.491727637,3.182757265,7.125328234,7.695652127,0.570323893,0.800979663,1.235693618,1.564021138,1.973718636,2.673574916,48000,-144000000,,,
2010,48000,58.46410706,-3.61293723,954000,306000,7.036987576,7.631462402,0.594474826,0.905848796,1.473317509,1.774145069,2.185884874,2.870979521,7.041328125,7.876767578,0.835439453,1.21688815,1.61199211,1.996253436,2.481564773,3.144030516,7.031484918,7.591221788,0.559736871,0.801113488,1.230327123,1.542043341,1.968508391,2.642037657,48000,-144000000,,,
